question
"""Which is the birth place of Gregory Conniff?"""
"""Which is the birth place of Masuo Ikeda?"""
"""Which is the birth place of Katja Oxman?"""
"""Which is the birth place of Rosa Bonheur?"""
"""Which is the birth place of Robert Disraeli?"""
"""Which is the birth place of James M. Haughey?"""
"""Which is the birth place of Norman Kohlhepp?"""
"""Which is the birth place of Maria Martinez?"""
"""Which is the birth place of Milton Avery?"""
"""Which is the birth place of Alexandrina Robertson Harris?"""
"""Which is the birth place of Maurice Golubov?"""
"""Which is the birth place of Armin Landeck?"""
"""Which is the birth place of Tony Berlant?"""
"""Which is the birth place of Yun Gee?"""
"""Which is the birth place of John Adams Elder?"""
"""Which is the birth place of Carlos Santistevan?"""
"""Which is the birth place of Theo Hios?"""
"""Which is the birth place of Jackson Pollock?"""
"""Which is the birth place of David McCosh?"""
"""Which is the birth place of T. L. Solien?"""
"""Which is the birth place of Robert Reid?"""
"""Which is the birth place of Patricia Tobacco Forrester?"""
"""Which is the birth place of Ray E. George?"""
"""Which is the birth place of Louis M. Eilshemius?"""
"""Which is the birth place of William Langenheim?"""
"""Which is the birth place of Michael Davis?"""
"""Which is the birth place of Clinton Adams?"""
"""Which is the birth place of John Woodin?"""
"""Which is the birth place of Truman Howe Bartlett?"""
"""Which is the birth place of Don Doll, S. J.?"""
"""Which is the birth place of Ronald Bladen?"""
"""Which is the birth place of Jacquelyn Rice?"""
"""Which is the birth place of David Stromeyer?"""
"""Which is the birth place of Richard George Mathews?"""
"""Which is the birth place of Helene Sardeau?"""
"""Which is the birth place of Victor Justice Evans?"""
"""Which is the birth place of Pat Steir?"""
"""Which is the birth place of Adriaen Brouwer?"""
"""Which is the birth place of Leon Kelly?"""
"""Which is the birth place of Albert Gregory Hull?"""
"""Which is the birth place of James W. Williams?"""
"""Which is the birth place of Emmett Edwards?"""
"""Which is the birth place of E. J. Bellocq?"""
"""Which is the birth place of Sarah Charlesworth?"""
"""Which is the birth place of Herbert Singleton?"""
"""Which is the birth place of Horace Pippin?"""
"""Which is the birth place of Terry Evans?"""
"""Which is the birth place of Emile Gallé?"""
"""Which is the birth place of Ferdinand Pettrich?"""
"""Which is the birth place of James D. Butler?"""
"""Which is the birth place of Giuseppe Cesari?"""
"""Which is the birth place of Francis Kearny?"""
"""Which is the birth place of Fay Chong?"""
"""Which is the birth place of Duncan McCosker?"""
"""Which is the birth place of Paul Laessle?"""
"""Which is the birth place of Douglas Paul Finkel?"""
"""Which is the birth place of James Hamilton?"""
"""Which is the birth place of Randy J. Johnston?"""
"""Which is the birth place of Barbara Hashimoto?"""
"""Which is the birth place of Jody Klein?"""
"""Which is the birth place of Renee Margolin?"""
"""Which is the birth place of Margaret Foley?"""
"""Which is the birth place of Ray H. French?"""
"""Which is the birth place of Françoise Grossen?"""
"""Which is the birth place of Robert Lee Eskridge?"""
"""Which is the birth place of Mark Rothko?"""
"""Which is the birth place of Lloyd C. Foltz?"""
"""Which is the birth place of Frances Higgins?"""
"""Which is the birth place of Bob Freimark?"""
"""Which is the birth place of Olin Dows?"""
"""Which is the birth place of Carlos López?"""
"""Which is the birth place of Lilo Raymond?"""
"""Which is the birth place of Margaret Hluch?"""
"""Which is the birth place of Henry Colton Shumway?"""
"""Which is the birth place of Yusaku Kamekura?"""
"""Which is the birth place of Sarah Berman?"""
"""Which is the birth place of Chuck Hindes?"""
"""Which is the birth place of Edwin Boyd Johnson?"""
"""Which is the birth place of Tony Carretta?"""
"""Which is the birth place of Elaine de Kooning?"""
"""Which is the birth place of Todd Walker?"""
"""Which is the birth place of Chuck Ramirez?"""
"""Which is the birth place of Merry Moor Winnett?"""
"""Which is the birth place of Ruth Starr Rose?"""
"""Which is the birth place of Ethelyn Cosby Stewart?"""
"""Which is the birth place of Thomas Austen Brown?"""
"""Which is the birth place of Earl Pardon?"""
"""Which is the birth place of Louis Abel Truchet?"""
"""Which is the birth place of Mary Shaffer?"""
"""Which is the birth place of Lisette Model?"""
"""Which is the birth place of F. Luis Mora?"""
"""Which is the birth place of John Grazier?"""
"""Which is the birth place of Thomas S. Baker?"""
"""Which is the birth place of Luigi Rist?"""
"""Which is the birth place of Kazuko?"""
"""Which is the birth place of Christoffel Wüst?"""
"""Which is the birth place of Paul Chabas?"""
"""Which is the birth place of Henry Otto Wix?"""
"""Which is the birth place of Alfred Sessler?"""
"""Which is the birth place of Sallie Curb Arnold?"""
"""Which is the birth place of Francis Scott King?"""
"""Which is the birth place of Ben Foster?"""
"""Which is the birth place of Max Bachofen?"""
"""Which is the birth place of Antonio Jacobsen?"""
"""Which is the birth place of Jay S. Dunitz?"""
"""Which is the birth place of Alexander Kachinsky?"""
"""Which is the birth place of Régis François Gignoux?"""
"""Which is the birth place of David W. Humphrey?"""
"""Which is the birth place of Morris Henry Hobbs?"""
"""Which is the birth place of George Rickey?"""
"""Which is the birth place of Paul Heald?"""
"""Which is the birth place of George Fuller?"""
"""Which is the birth place of William Eggleston?"""
"""Which is the birth place of Félix López?"""
"""Which is the birth place of Walter Ingalls?"""
"""Which is the birth place of Leonard Maurer?"""
"""Which is the birth place of Mary Douglas?"""
"""Which is the birth place of Lydia Field Emmet?"""
"""Which is the birth place of Romuald Kraus?"""
"""Which is the birth place of Morton Kaish?"""
"""Which is the birth place of Tom Green?"""
"""Which is the birth place of Gustave Baumann?"""
"""Which is the birth place of Joseph Binder?"""
"""Which is the birth place of Jennifer McCurdy?"""
"""Which is the birth place of Betty Scarpino?"""
"""Which is the birth place of Richard Landis?"""
"""Which is the birth place of Torin Richards?"""
"""Which is the birth place of Ernst Halberstadt?"""
"""Which is the birth place of Frank French?"""
"""Which is the birth place of James Holmes?"""
"""Which is the birth place of Bernard Leach?"""
"""Which is the birth place of Oyvind Fahlstrom?"""
"""Which is the birth place of Eugene C. Fitsch?"""
"""Which is the birth place of Mary Roehm?"""
"""Which is the birth place of Mary Carroll?"""
"""Which is the birth place of Pierre Troubetzkoy?"""
"""Which is the birth place of K. Lee Manuel?"""
"""Which is the birth place of Théo Kerg?"""
"""Which is the birth place of J. Paul Fennell?"""
"""Which is the birth place of Mattie Lou O'Kelley?"""
"""Which is the birth place of Henner Schröder?"""
"""Which is the birth place of Helen West Heller?"""
"""Which is the birth place of Genichiro Inokuma?"""
"""Which is the birth place of Léo Laporte Blairsy?"""
"""Which is the birth place of Giacomo Palma, the younger?"""
"""Which is the birth place of Mary Van Cline?"""
"""Which is the birth place of Thomas Hewes Hinckley?"""
"""Which is the birth place of Virginia R. Harris?"""
"""Which is the birth place of Edward Kienholz?"""
"""Which is the birth place of Walter Ufer?"""
"""Which is the birth place of Hans Jelinek?"""
"""Which is the birth place of Walter Beck?"""
"""Which is the birth place of Melissa Mayer Galbraith?"""
"""Which is the birth place of Benjamin Blythe?"""
"""Which is the birth place of Marc Swanson?"""
"""Which is the birth place of L.J. Roberts?"""
"""Which is the birth place of Charles Merrick Capps?"""
"""Which is the birth place of Mario Carreno?"""
"""Which is the birth place of Charles Fraser?"""
"""Which is the birth place of Benjamin Kopman?"""
"""Which is the birth place of Gil Smith?"""
"""Which is the birth place of Werner Groshans?"""
"""Which is the birth place of Joseph Kantor?"""
"""Which is the birth place of Ida Kohlmeyer?"""
"""Which is the birth place of Charles Anton Kaeselau?"""
"""Which is the birth place of Terry Gips?"""
"""Which is the birth place of David Burliuk?"""
"""Which is the birth place of Alcopley?"""
"""Which is the birth place of Otis Dozier?"""
"""Which is the birth place of Chou Pang-Ling?"""
"""Which is the birth place of Tami Kegley?"""
"""Which is the birth place of Bob Winston?"""
"""Which is the birth place of Fred Shane?"""
"""Which is the birth place of ADÁL?"""
"""Which is the birth place of William Wellstood?"""
"""Which is the birth place of Esther Louise Peck Newton?"""
"""Which is the birth place of Charles W. Ward?"""
"""Which is the birth place of Martin Stupich?"""
"""Which is the birth place of James Auchiah?"""
"""Which is the birth place of Max Weber?"""
"""Which is the birth place of Steve Szabo?"""
"""Which is the birth place of Ferol Sibley Warthen?"""
"""Which is the birth place of Karin Birch?"""
"""Which is the birth place of Eyre de Lanux?"""
"""Which is the birth place of William H. Jackson?"""
"""Which is the birth place of Michael Lantz?"""
"""Which is the birth place of Robert Goodnough?"""
"""Which is the birth place of Maybelle Stamper?"""
"""Which is the birth place of Robert Cato?"""
"""Which is the birth place of Roger D. Corsaw?"""
"""Which is the birth place of Elizabeth Saltonstall?"""
"""Which is the birth place of James Wallace Buchman?"""
"""Which is the birth place of Keith Martin?"""
"""Which is the birth place of Hermann Herzog?"""
"""Which is the birth place of Lynda Benglis?"""
"""Which is the birth place of Juan Buckingham Wandesforde?"""
"""Which is the birth place of Lester Beall?"""
"""Which is the birth place of Hans Haacke?"""
"""Which is the birth place of Mark Burns?"""
"""Which is the birth place of Arthur Ollman?"""
"""Which is the birth place of Ruth Eckstein?"""
"""Which is the birth place of Joseph Konzal?"""
"""Which is the birth place of Nan Watson?"""
"""Which is the birth place of Russell Smoky Brown?"""
"""Which is the birth place of Keisuke Mizuno?"""
"""Which is the birth place of Delilah Montoya?"""
"""Which is the birth place of John Sebastien Miller?"""
"""Which is the birth place of Mel Ramos?"""
"""Which is the birth place of Charlie Willeto?"""
"""Which is the birth place of Eugene James Faber?"""
"""Which is the birth place of John Saccaro?"""
"""Which is the birth place of Gilbert Gaul?"""
"""Which is the birth place of Da Loria Norman?"""
"""Which is the birth place of Alton Tobey?"""
"""Which is the birth place of John Scott?"""
"""Which is the birth place of Jay Wilson?"""
"""Which is the birth place of Clara Fasano?"""
"""Which is the birth place of Rudy Ayoroa?"""
"""Which is the birth place of Charles Pollock?"""
"""Which is the birth place of Albert Heckman?"""
"""Which is the birth place of Xavier Martinez?"""
"""Which is the birth place of Gustave Klumpp?"""
"""Which is the birth place of Gayleen Aiken?"""
"""Which is the birth place of Aldro T. Hibbard?"""
"""Which is the birth place of Benoit Audran I?"""
"""Which is the birth place of Joyce Kozloff?"""
"""Which is the birth place of Buenaventura Salesa?"""
"""Which is the birth place of Henri Martin?"""
"""Which is the birth place of Kenneth C. Holmes?"""
"""Which is the birth place of Frederick Langenheim?"""
"""Which is the birth place of P. E. Stroëhling?"""
"""Which is the birth place of Arthur Durston?"""
"""Which is the birth place of Bjorn Egeli?"""
"""Which is the birth place of Ludolf Backhuysen?"""
"""Which is the birth place of James Forbes?"""
"""Which is the birth place of Kee-Ho Yuen?"""
"""Which is the birth place of Hideaki Miyamura?"""
"""Which is the birth place of Niles Spencer?"""
"""Which is the birth place of Charles Roscoe Savage?"""
"""Which is the birth place of Michelle Grabner?"""
"""Which is the birth place of John Leighton?"""
"""Which is the birth place of B. W. Kilburn?"""
"""Which is the birth place of Carlos Alfonzo?"""
"""Which is the birth place of Scott Hyde?"""
"""Which is the birth place of Chiura Obata?"""
"""Which is the birth place of Alan Cohen?"""
"""Which is the birth place of Jules Dupré?"""
"""Which is the birth place of Niels Borch Jensen?"""
"""Which is the birth place of William Bailey?"""
"""Which is the birth place of Chauncey Frederick Korten?"""
"""Which is the birth place of Frank Armstrong?"""
"""Which is the birth place of Robert Feke?"""
"""Which is the birth place of Charles François Lacroix de Marseille?"""
"""Which is the birth place of George Snow Hill?"""
"""Which is the birth place of Agnes E. Lyall?"""
"""Which is the birth place of Paul J. Grellert?"""
"""Which is the birth place of Harold Faye?"""
"""Which is the birth place of David Sengel?"""
"""Which is the birth place of Enrico Glicenstein?"""
"""Which is the birth place of David Beck?"""
"""Which is the birth place of Donal Hord?"""
"""Which is the birth place of De Lancey Gill?"""
"""Which is the birth place of Norio Azuma?"""
"""Which is the birth place of CHRISTIAN MARCLAY (NEA)?"""
"""Which is the birth place of Albert Pinkham Ryder?"""
"""Which is the birth place of John T. Bowen?"""
"""Which is the birth place of Didi Suydam?"""
"""Which is the birth place of John Iversen?"""
"""Which is the birth place of Aristidis Kyriazis?"""
"""Which is the birth place of H. Willard Ortlip?"""
"""Which is the birth place of Samuel M. Green?"""
"""Which is the birth place of Minnette Lehmann?"""
"""Which is the birth place of Frans Wildenhain?"""
"""Which is the birth place of May Gearhart?"""
"""Which is the birth place of Jeffrey Clancy?"""
"""Which is the birth place of Robert ParkeHarrison?"""
"""Which is the birth place of Pamela Colman Smith?"""
"""Which is the birth place of Edmond Casarella?"""
"""Which is the birth place of Billy Al Bengston?"""
"""Which is the birth place of Thomas Michael Savage?"""
"""Which is the birth place of Mong Q. Lee?"""
"""Which is the birth place of Amy Cutler?"""
"""Which is the birth place of Tamiji Kitagawa?"""
"""Which is the birth place of Patricia Nix?"""
"""Which is the birth place of Walter Robertson?"""
"""Which is the birth place of Charles W. Hawthorne?"""
"""Which is the birth place of Delwyn Herbert?"""
"""Which is the birth place of Tom Joyce?"""
"""Which is the birth place of Esther Blaikie MacKinnon?"""
"""Which is the birth place of George Inness?"""
"""Which is the birth place of Debbie Fleming Caffery?"""
"""Which is the birth place of Mitchell Jamieson?"""
"""Which is the birth place of Meyer Wolfe?"""
"""Which is the birth place of Josef Israëls?"""
"""Which is the birth place of Wayne Healy?"""
"""Which is the birth place of David T. Hanson?"""
"""Which is the birth place of Jane Marie Logemann?"""
